date,weather,dealer_orders,dtc_orders,total_orders,purchase_orders_received,purchase_units_received,purchase_orders_created,purchase_units_ordered,total_on_hand_units,total_available_units,out_of_stock_skus,sales_orders,customer_count,booked_revenue,requested_units,fulfilled_units,backordered_units,fulfilled_revenue,service_level,backorder_rate
2025-03-07,Sunny,18,12,30,1,60,1,60,6778,6778,37,30,17,620239.15,192,136,56,444756.05,0.7083333333333334,0.2916666666666667
2025-03-08,Sunny,4,12,16,0,0,0,0,6758,6758,37,16,5,147774.18,42,20,22,71769.23,0.47619047619047616,0.5238095238095238
2025-03-09,Sunny,2,13,15,3,180,1,60,6915,6915,36,15,2,137511.46,33,23,10,103108.42,0.696969696969697,0.30303030303030304
2025-03-10,Sunny,19,8,27,4,246,2,121,7046,7046,34,27,14,527850.84,175,115,60,344210.32,0.6571428571428571,0.34285714285714286
2025-03-11,Sunny,20,9,29,2,125,3,181,7068,7068,33,29,16,467061.57,158,103,55,294996.54,0.6518987341772152,0.34810126582278483
2025-03-12,Sunny,22,9,31,6,369,1,61,7307,7307,30,31,21,565225.47,181,130,51,399475.69,0.7182320441988951,0.281767955801105
2025-03-13,Sunny,18,8,26,2,122,1,60,7303,7303,29,26,18,569616.41,187,126,61,371001.82,0.6737967914438503,0.32620320855614976
2025-03-14,Sunny,18,9,27,0,0,1,61,7191,7191,29,27,18,519820.51,161,112,49,359075.56,0.6956521739130435,0.30434782608695654
2025-03-15,Sunny,5,12,17,0,0,1,60,7146,7146,31,17,5,216745.07,56,45,11,175564.01,0.8035714285714286,0.19642857142857142
2025-03-16,Sunny,2,12,14,2,122,0,0,7240,7240,29,14,3,145201.38,35,28,7,112851.24,0.8,0.2
2025-03-17,Sunny,19,8,27,0,0,0,0,7153,7153,30,27,13,466719.26,150,87,63,272351.99,0.58,0.42
2025-03-18,Sunny,20,9,29,1,61,1,61,7089,7089,32,29,17,589713.18,177,125,52,413408.54,0.7062146892655368,0.2937853107344633
2025-03-19,Sunny,21,9,30,1,60,0,0,7024,7024,33,30,15,548325.01,184,125,59,354704.38,0.6793478260869565,0.32065217391304346
2025-03-20,Sunny,17,10,27,3,183,2,122,7094,7094,31,27,13,473138.14,158,113,45,327095.35,0.7151898734177216,0.2848101265822785
2025-03-21,Sunny,17,10,27,0,0,1,60,7015,7015,33,27,13,413498.3,137,79,58,231655.21,0.5766423357664233,0.4233576642335766
2025-03-22,Sunny,5,14,19,1,62,3,180,7041,7041,33,19,6,206528.58,54,36,18,130214.78,0.6666666666666666,0.3333333333333333
2025-03-23,Sunny,2,11,13,2,122,0,0,7152,7152,31,13,3,83680.62,21,11,10,50193.76,0.5238095238095238,0.47619047619047616
2025-03-24,Sunny,18,8,26,0,0,0,0,7058,7058,32,26,15,467543.63,147,94,53,284948.17,0.6394557823129252,0.36054421768707484
2025-03-25,Sunny,23,9,32,2,122,4,247,7004,7004,33,32,16,751640.11,235,176,59,556142.08,0.7489361702127659,0.251063829787234
2025-03-26,Sunny,19,10,29,3,181,5,308,7037,7037,33,29,17,663765.8,213,148,65,457834.75,0.6948356807511737,0.3051643192488263
2025-03-27,Sunny,18,11,29,3,183,2,120,7136,7136,31,29,15,531342.53,156,84,72,291867.1,0.5384615384615384,0.46153846153846156
2025-03-28,Sunny,16,10,26,2,122,2,123,7143,7143,29,26,10,438968.87,143,115,28,346377.11,0.8041958041958042,0.1958041958041958
2025-03-29,Sunny,6,14,20,1,60,1,60,7143,7143,29,20,7,285177.6,85,60,25,201109.48,0.7058823529411765,0.29411764705882354
2025-03-30,Sunny,2,13,15,3,184,0,0,7306,7306,28,15,3,137408.34,37,21,16,81432.26,0.5675675675675675,0.43243243243243246
2025-03-31,Sunny,21,9,30,2,123,2,126,7282,7282,26,30,19,619251.0,192,147,45,476755.83,0.765625,0.234375
2025-04-01,Sunny,24,12,36,1,63,3,184,7167,7167,26,36,21,750561.47,241,178,63,551528.97,0.7385892116182573,0.26141078838174275
2025-04-02,Sunny,26,12,38,2,121,1,62,7101,7101,27,38,14,740342.55,240,187,53,574270.3200000001,0.7791666666666667,0.22083333333333333
2025-04-03,Sunny,25,12,37,2,121,1,64,7050,7050,30,37,18,715088.0599999999,235,172,63,520736.35,0.7319148936170212,0.2680851063829787
2025-04-04,Sunny,24,13,37,1,60,1,62,6979,6979,30,37,17,623705.97,200,131,69,394359.98,0.655,0.345
2025-04-05,Sunny,7,18,25,0,0,0,0,6921,6921,31,25,7,301412.6,80,58,22,225371.26,0.725,0.275
2025-04-06,Sunny,3,17,20,1,61,0,0,6949,6949,30,20,4,161769.02,46,33,13,115802.36,0.717391304347826,0.2826086956521739
2025-04-07,Sunny,26,11,37,1,62,3,189,6861,6861,30,37,18,796659.83,254,150,104,470409.82,0.5905511811023622,0.4094488188976378
2025-04-08,Sunny,25,11,36,2,123,1,65,6801,6801,31,36,17,818871.3,253,183,70,600539.56,0.7233201581027668,0.2766798418972332
2025-04-09,Sunny,27,14,41,1,60,2,126,6701,6701,33,41,21,806334.71,259,160,99,505480.82,0.6177606177606177,0.38223938223938225
2025-04-10,Sunny,25,13,38,1,60,6,370,6609,6609,35,38,17,741271.8,236,152,84,467698.2,0.6440677966101694,0.3559322033898305
2025-04-11,Sunny,18,14,32,0,0,3,184,6469,6469,37,32,15,674323.31,211,140,71,436617.7,0.6635071090047393,0.33649289099526064
2025-04-12,Sunny,7,16,23,0,0,0,0,6405,6405,37,23,8,288909.15,82,64,18,223391.07,0.7804878048780488,0.21951219512195122
2025-04-13,Sunny,3,18,21,1,61,0,0,6440,6440,37,21,3,150555.12,42,26,16,94361.32,0.6190476190476191,0.38095238095238093
2025-04-14,Sunny,23,10,33,0,0,2,123,6273,6273,41,33,18,799815.38,245,167,78,553173.48,0.6816326530612244,0.3183673469387755
2025-04-15,Sunny,26,12,38,1,60,1,61,6199,6199,41,38,20,678702.74,216,134,82,424927.14,0.6203703703703703,0.37962962962962965
2025-04-16,Sunny,29,12,41,0,0,9,555,6040,6040,42,41,19,774277.01,257,159,98,477807.03,0.6186770428015564,0.38132295719844356
2025-04-17,Sunny,21,12,33,1,62,4,250,5984,5984,44,33,17,634353.5,209,118,91,340184.37,0.5645933014354066,0.4354066985645933
2025-04-18,Sunny,24,13,37,0,0,1,61,5879,5879,44,37,19,678421.51,208,105,103,333683.25,0.5048076923076923,0.4951923076923077
2025-04-19,Sunny,7,17,24,0,0,0,0,5831,5831,45,24,7,285864.81,83,48,35,165014.61,0.5783132530120482,0.42168674698795183
2025-04-20,Sunny,2,14,16,1,63,0,0,5875,5875,45,16,3,104216.6,29,19,10,68776.08,0.6551724137931034,0.3448275862068966
2025-04-21,Sunny,26,11,37,3,187,7,435,5885,5885,44,37,20,820858.35,261,177,84,548923.28,0.6781609195402298,0.3218390804597701
2025-04-22,Sunny,28,12,40,1,63,4,248,5782,5782,47,40,20,862127.78,273,166,107,531882.03,0.608058608058608,0.39194139194139194
2025-04-23,Sunny,26,13,39,1,60,3,185,5702,5702,52,39,20,748631.29,238,140,98,429529.99,0.5882352941176471,0.4117647058823529
2025-04-24,Sunny,24,13,37,3,182,2,124,5795,5795,53,37,19,519176.77,170,89,81,269778.8,0.5235294117647059,0.4764705882352941
2025-04-25,Sunny,24,14,38,0,0,2,124,5699,5699,53,38,19,675485.8099999999,224,96,128,297217.4,0.42857142857142855,0.5714285714285714
2025-04-26,Sunny,7,20,27,0,0,0,0,5648,5648,53,27,7,227144.69,73,51,22,158326.15,0.6986301369863014,0.3013698630136986
2025-04-27,Sunny,2,17,19,0,0,1,60,5633,5633,53,19,3,148933.52,35,15,20,66681.81,0.42857142857142855,0.5714285714285714
2025-04-28,Sunny,23,11,34,4,240,1,62,5773,5773,51,34,17,619025.16,212,100,112,300995.44,0.4716981132075472,0.5283018867924528
2025-04-29,Sunny,28,11,39,6,371,0,0,6002,6002,49,39,20,800247.19,264,142,122,427728.2,0.5378787878787878,0.4621212121212121
2025-04-30,Sunny,27,12,39,1,62,3,188,5946,5946,50,39,18,693267.89,220,118,102,372433.32,0.5363636363636364,0.4636363636363636
2025-05-01,Sunny,25,14,39,1,60,2,121,5838,5838,51,39,22,837068.48,270,168,102,512740.82,0.6222222222222222,0.37777777777777777
2025-05-02,Sunny,25,16,41,0,0,1,62,5695,5695,53,41,18,876655.18,273,143,130,452222.44,0.5238095238095238,0.47619047619047616
2025-05-03,Sunny,8,21,29,1,60,1,60,5703,5703,52,29,9,316228.41000000003,92,52,40,179292.46,0.5652173913043478,0.43478260869565216
2025-05-04,Sunny,3,18,21,1,60,0,0,5736,5736,51,21,3,188469.14,44,27,17,118875.78,0.6136363636363636,0.38636363636363635
2025-05-05,Sunny,27,12,39,3,181,2,128,5773,5773,50,39,22,834110.77,265,144,121,446479.65,0.5433962264150943,0.45660377358490567
2025-05-06,Sunny,33,13,46,3,181,2,122,5779,5779,50,46,19,1023720.01,317,175,142,564543.98,0.5520504731861199,0.4479495268138801
2025-05-07,Sunny,30,13,43,1,60,4,259,5670,5670,54,43,21,986623.79,301,169,132,559736.57,0.5614617940199336,0.43853820598006643
2025-05-08,Sunny,29,13,42,1,61,3,186,5589,5589,54,42,18,782401.82,248,142,106,470471.04,0.5725806451612904,0.4274193548387097
2025-05-09,Sunny,24,17,41,1,60,2,123,5505,5505,54,41,20,762977.08,251,144,107,413707.98,0.5737051792828686,0.4262948207171315
2025-05-10,Sunny,7,19,26,0,0,0,0,5478,5478,54,26,8,275412.25,77,27,50,106592.42,0.35064935064935066,0.6493506493506493
2025-05-11,Sunny,3,17,20,0,0,1,60,5450,5450,55,20,4,210529.38,54,28,26,110217.23,0.5185185185185185,0.48148148148148145
2025-05-12,Sunny,29,12,41,1,61,1,62,5385,5385,59,41,21,967674.66,298,126,172,421686.24,0.4228187919463087,0.5771812080536913
2025-05-13,Sunny,29,13,42,0,0,3,184,5264,5264,62,42,19,888897.71,280,121,159,396187.12,0.43214285714285716,0.5678571428571428
2025-05-14,Sunny,33,15,48,2,122,1,61,5258,5258,65,48,21,1084932.07,330,128,202,439292.21,0.3878787878787879,0.6121212121212121
2025-05-15,Sunny,25,13,38,1,60,1,60,5217,5217,67,38,20,611040.22,204,101,103,293849.74,0.4950980392156863,0.5049019607843137
2025-05-16,Sunny,27,15,42,1,60,1,62,5180,5180,67,42,20,788529.34,246,97,149,301757.76,0.3943089430894309,0.6056910569105691
2025-05-17,Sunny,8,19,27,0,0,0,0,5153,5153,67,27,8,336656.5,97,27,70,100603.82,0.27835051546391754,0.7216494845360825
2025-05-18,Sunny,3,20,23,0,0,0,0,5138,5138,68,23,4,195191.12,51,15,36,57126.04,0.29411764705882354,0.7058823529411765
2025-05-19,Sunny,24,13,37,4,247,2,123,5294,5294,68,37,19,687592.45,217,91,126,285143.49,0.41935483870967744,0.5806451612903226
2025-05-20,Sunny,35,12,47,5,308,3,187,5457,5457,65,47,20,895708.8,288,145,143,439960.77,0.5034722222222222,0.4965277777777778
2025-05-21,Sunny,28,15,43,2,120,3,184,5453,5453,63,43,20,870232.6,279,124,155,384394.98,0.4444444444444444,0.5555555555555556
2025-05-22,Sunny,26,16,42,2,123,5,311,5447,5447,66,42,20,723980.15,233,129,104,407409.15,0.5536480686695279,0.44635193133047213
2025-05-23,Sunny,26,16,42,1,60,4,247,5369,5369,69,42,18,874514.02,283,138,145,417050.35,0.4876325088339223,0.5123674911660777
2025-05-24,Sunny,7,21,28,0,0,0,0,5326,5326,70,28,8,295489.69,82,43,39,152611.6,0.524390243902439,0.47560975609756095
2025-05-25,Sunny,3,18,21,2,126,0,0,5437,5437,69,21,4,179988.8,48,15,33,62303.1,0.3125,0.6875
2025-05-26,Sunny,26,10,36,3,184,4,247,5498,5498,68,36,20,886193.16,280,123,157,387178.97,0.4392857142857143,0.5607142857142857
2025-05-27,Sunny,29,14,43,1,62,1,60,5435,5435,67,43,21,893881.99,283,125,158,363082.19,0.4416961130742049,0.558303886925795
2025-05-28,Sunny,27,13,40,1,64,0,0,5368,5368,68,40,19,809646.73,266,131,135,380214.99,0.4924812030075188,0.5075187969924813
2025-05-29,Sunny,28,15,43,1,62,1,64,5336,5336,69,43,22,800660.8,250,94,156,306434.96,0.376,0.624
2025-05-30,Sunny,27,14,41,0,0,1,60,5216,5216,71,41,19,770744.13,247,120,127,357672.37,0.48582995951417,0.5141700404858299
2025-05-31,Sunny,8,15,23,1,61,0,0,5248,5248,71,23,8,253649.88999999998,76,29,47,95901.91,0.3815789473684211,0.618421052631579
2025-06-01,Sunny,2,19,21,3,189,0,0,5425,5425,68,21,3,138940.97,31,12,19,48853.46,0.3870967741935484,0.6129032258064516
2025-06-02,Sunny,25,12,37,1,65,2,121,5397,5397,69,37,20,757979.68,242,93,149,300209.62,0.384297520661157,0.6157024793388429
2025-06-03,Sunny,29,12,41,2,126,3,181,5397,5397,68,41,21,853020.11,269,126,143,426980.08,0.4684014869888476,0.5315985130111525
2025-06-04,Sunny,28,13,41,6,370,3,186,5661,5661,63,41,21,732048.65,225,106,119,351109.99,0.4711111111111111,0.5288888888888889
2025-06-05,Sunny,25,13,38,3,184,1,60,5713,5713,63,38,18,879669.8,277,132,145,431819.52,0.47653429602888087,0.5234657039711191
2025-06-06,Sunny,23,15,38,0,0,1,61,5601,5601,63,38,18,711772.69,233,112,121,346535.67,0.48068669527896996,0.51931330472103
2025-06-07,Sunny,8,20,28,0,0,2,121,5528,5528,64,28,8,357800.58,104,73,31,243456.04,0.7019230769230769,0.2980769230769231
2025-06-08,Sunny,2,19,21,2,123,1,60,5632,5632,62,21,3,173079.06,42,19,23,78987.27,0.4523809523809524,0.5476190476190477
2025-06-09,Sunny,30,12,42,1,61,2,128,5501,5501,62,42,17,983516.03,296,192,104,653064.01,0.6486486486486487,0.35135135135135137
2025-06-10,Sunny,33,13,46,8,494,3,184,5815,5815,59,46,23,957681.76,303,180,123,575413.51,0.594059405940594,0.40594059405940597
2025-06-11,Sunny,29,12,41,4,250,5,313,5915,5915,58,41,19,850682.0,263,150,113,482834.22000000003,0.5703422053231939,0.4296577946768061
2025-06-12,Sunny,22,16,38,1,61,1,61,5838,5838,59,38,16,674718.22,217,138,79,442687.33,0.6359447004608295,0.3640552995391705
2025-06-13,Sunny,22,15,37,0,0,0,0,5760,5760,59,37,16,592399.69,175,78,97,272544.05,0.44571428571428573,0.5542857142857143
2025-06-14,Sunny,7,20,27,0,0,0,0,5712,5712,59,27,8,350952.94,94,48,46,174839.71,0.5106382978723404,0.48936170212765956
2025-06-15,Sunny,2,17,19,7,435,0,0,6136,6136,52,19,3,150365.14,36,11,25,48439.42,0.3055555555555556,0.6944444444444444
2025-06-16,Sunny,27,13,40,4,248,1,60,6203,6203,52,40,17,920557.89,299,181,118,558378.28,0.6053511705685619,0.39464882943143814
2025-06-17,Sunny,30,13,43,3,185,4,248,6227,6227,50,43,23,917939.74,296,161,135,505656.6,0.543918918918919,0.4560810810810811
2025-06-18,Sunny,28,12,40,2,124,1,62,6200,6200,48,40,16,864799.06,263,151,112,498359.07,0.5741444866920152,0.42585551330798477
2025-06-19,Sunny,25,16,41,2,124,0,0,6153,6153,47,41,19,876313.93,270,171,99,556862.28,0.6333333333333333,0.36666666666666664
2025-06-20,Sunny,23,15,38,0,0,4,252,6019,6019,47,38,15,702138.11,223,134,89,416437.04,0.600896860986547,0.3991031390134529
2025-06-21,Sunny,8,19,27,1,60,1,61,6030,6030,46,27,7,410288.51,115,49,66,159835.69,0.4260869565217391,0.5739130434782609
2025-06-22,Sunny,2,18,20,1,62,0,0,6072,6072,45,20,3,140617.18,34,20,14,81339.57,0.5882352941176471,0.4117647058823529
2025-06-23,Sunny,25,13,38,0,0,1,61,5948,5948,45,38,16,634268.71,199,124,75,387075.89,0.6231155778894473,0.3768844221105528
2025-06-24,Sunny,28,13,41,3,188,2,124,5949,5949,44,41,20,817153.37,263,187,76,559986.6,0.7110266159695817,0.2889733840304182
2025-06-25,Sunny,26,12,38,2,121,4,248,5924,5924,46,38,17,654997.1799999999,217,146,71,441214.83,0.6728110599078341,0.3271889400921659
2025-06-26,Sunny,27,14,41,1,62,1,63,5822,5822,48,41,22,784091.87,253,164,89,513296.79,0.6482213438735178,0.35177865612648224
2025-06-27,Sunny,22,17,39,1,60,0,0,5754,5754,49,39,16,638348.79,196,128,68,416088.61,0.6530612244897959,0.3469387755102041
2025-06-28,Sunny,7,19,26,0,0,1,60,5693,5693,50,26,7,271397.95,82,61,21,192958.15,0.7439024390243902,0.25609756097560976
2025-06-29,Sunny,3,19,22,2,128,0,0,5783,5783,50,22,4,187423.94,46,38,8,158914.0,0.8260869565217391,0.17391304347826086
2025-06-30,Sunny,26,12,38,2,122,4,244,5740,5740,51,38,20,829877.6,275,165,110,504158.93,0.6,0.4
2025-07-01,Sunny,27,11,38,4,259,3,193,5819,5819,51,38,16,850956.72,281,180,101,536930.01,0.6405693950177936,0.3594306049822064
2025-07-02,Sunny,24,12,36,3,186,1,60,5881,5881,53,36,19,672176.0,209,124,85,402820.10000000003,0.5933014354066986,0.40669856459330145
2025-07-03,Sunny,21,12,33,2,123,2,121,5896,5896,51,33,16,599756.45,203,108,95,326773.52,0.5320197044334976,0.46798029556650245
2025-07-04,Sunny,22,13,35,0,0,1,61,5759,5759,51,35,18,699203.66,228,137,91,435804.33,0.6008771929824561,0.3991228070175439
2025-07-05,Sunny,7,18,25,1,60,0,0,5774,5774,50,25,6,322171.75,86,45,41,164212.88999999998,0.5232558139534884,0.47674418604651164
2025-07-06,Sunny,3,18,21,1,62,0,0,5818,5818,49,21,4,143665.6,35,18,17,73739.8,0.5142857142857142,0.4857142857142857
2025-07-07,Sunny,23,10,33,3,184,4,246,5860,5860,47,33,20,653970.62,212,142,70,424720.33,0.6698113207547169,0.330188679245283
2025-07-08,Sunny,29,12,41,1,61,4,245,5771,5771,48,41,21,817653.51,249,150,99,493994.64,0.6024096385542169,0.39759036144578314
2025-07-09,Sunny,28,13,41,1,60,1,63,5714,5714,48,41,23,723835.02,229,117,112,377103.18,0.5109170305676856,0.4890829694323144
2025-07-10,Sunny,22,13,35,1,62,1,60,5638,5638,48,35,16,701123.65,211,138,73,462990.23,0.6540284360189573,0.3459715639810427
2025-07-11,Sunny,21,14,35,0,0,2,121,5547,5547,48,35,16,589560.13,191,91,100,278145.01,0.47643979057591623,0.5235602094240838
2025-07-12,Sunny,7,15,22,0,0,0,0,5508,5508,48,22,8,242775.87,69,39,30,139419.19,0.5652173913043478,0.43478260869565216
2025-07-13,Sunny,2,18,20,2,123,0,0,5610,5610,46,20,3,130200.18,33,21,12,76087.42,0.6363636363636364,0.36363636363636365
2025-07-14,Sunny,24,10,34,4,247,7,428,5681,5681,45,34,21,759160.95,259,176,83,506059.46,0.6795366795366795,0.3204633204633205
2025-07-15,Sunny,26,10,36,3,184,3,187,5710,5710,44,36,19,717935.63,234,155,79,472025.48,0.6623931623931624,0.33760683760683763
2025-07-16,Sunny,25,12,37,5,311,2,124,5905,5905,39,37,17,676773.24,205,116,89,381493.5,0.5658536585365853,0.43414634146341463
2025-07-17,Sunny,22,13,35,4,247,1,62,6003,6003,42,35,16,718309.55,229,149,80,460413.10000000003,0.6506550218340611,0.34934497816593885
2025-07-18,Sunny,23,15,38,0,0,1,60,5881,5881,46,38,16,666212.99,210,122,88,373465.3,0.580952380952381,0.41904761904761906
2025-07-19,Sunny,6,16,22,0,0,0,0,5831,5831,47,22,6,226523.37,69,50,19,166901.45,0.7246376811594203,0.2753623188405797
2025-07-20,Sunny,2,15,17,4,247,0,0,6062,6062,43,17,3,124413.38,29,16,13,71387.6,0.5517241379310345,0.4482758620689655
2025-07-21,Sunny,26,9,35,1,60,2,123,5989,5989,42,35,20,788109.52,246,133,113,437984.63,0.540650406504065,0.45934959349593496
2025-07-22,Sunny,26,10,36,0,0,3,181,5855,5855,43,36,18,678468.62,223,134,89,408709.01,0.600896860986547,0.3991031390134529
2025-07-23,Sunny,25,11,36,1,64,4,243,5776,5776,44,36,18,688751.66,225,143,82,441912.95,0.6355555555555555,0.36444444444444446
2025-07-24,Sunny,18,11,29,0,0,4,246,5693,5693,47,29,17,503016.72000000003,163,83,80,263473.47000000003,0.50920245398773,0.49079754601226994
2025-07-25,Sunny,22,14,36,1,61,3,191,5620,5620,48,36,18,756463.84,235,134,101,429143.69,0.5702127659574469,0.4297872340425532
2025-07-26,Sunny,6,14,20,1,60,0,0,5632,5632,48,20,7,217707.79,64,48,16,160396.97,0.75,0.25
2025-07-27,Sunny,2,12,14,2,121,0,0,5741,5741,48,14,3,87288.33,21,12,9,54877.84,0.5714285714285714,0.42857142857142855
2025-07-28,Sunny,24,10,34,3,181,2,121,5775,5775,46,34,18,776864.62,250,147,103,465865.73,0.588,0.412
2025-07-29,Sunny,29,12,41,3,186,3,191,5794,5794,48,41,17,857244.12,275,167,108,530381.31,0.6072727272727273,0.3927272727272727
2025-07-30,Sunny,27,13,40,1,60,3,186,5678,5678,50,40,19,783401.43,254,176,78,553629.32,0.6929133858267716,0.30708661417322836
2025-07-31,Sunny,24,13,37,1,61,2,127,5619,5619,55,37,15,711840.53,222,120,102,389883.27,0.5405405405405406,0.4594594594594595
2025-08-01,Sunny,19,12,31,2,121,1,66,5641,5641,55,31,15,551253.66,178,99,79,293148.91000000003,0.5561797752808989,0.4438202247191011
2025-08-02,Sunny,5,15,20,1,60,0,0,5652,5652,55,20,6,255431.74,68,49,19,184372.16999999998,0.7205882352941176,0.27941176470588236
2025-08-03,Sunny,2,12,14,2,128,0,0,5761,5761,54,14,3,162075.12,40,19,21,75128.42,0.475,0.525
2025-08-04,Sunny,19,10,29,2,123,1,62,5788,5788,53,29,14,605987.24,192,96,96,287868.37,0.5,0.5
2025-08-05,Sunny,24,9,33,4,253,2,123,5935,5935,54,33,20,725586.43,229,106,123,327160.98,0.462882096069869,0.537117903930131
2025-08-06,Sunny,20,10,30,1,61,1,62,5917,5917,54,30,14,593375.07,186,79,107,256862.69,0.42473118279569894,0.5752688172043011
2025-08-07,Sunny,21,10,31,1,61,0,0,5871,5871,57,31,15,682028.01,213,107,106,350913.6,0.5023474178403756,0.49765258215962443
2025-08-08,Sunny,16,11,27,0,0,2,121,5784,5784,58,27,14,513720.52999999997,162,87,75,268325.87,0.5370370370370371,0.46296296296296297
2025-08-09,Sunny,5,15,20,0,0,0,0,5750,5750,59,20,6,255954.51,70,34,36,132710.75,0.4857142857142857,0.5142857142857142
2025-08-10,Sunny,2,14,16,1,60,0,0,5801,5801,58,16,3,105114.98,29,9,20,31472.68,0.3103448275862069,0.6896551724137931
2025-08-11,Sunny,20,10,30,4,248,0,0,5930,5930,55,30,13,625771.22,206,119,87,346167.54000000004,0.5776699029126213,0.4223300970873786
2025-08-12,Sunny,23,9,32,1,62,2,121,5889,5889,56,32,18,567033.23,190,103,87,290411.33,0.5421052631578948,0.45789473684210524
2025-08-13,Sunny,23,11,34,0,0,2,125,5798,5798,56,34,16,621671.66,208,91,117,240879.91,0.4375,0.5625
2025-08-14,Sunny,19,10,29,4,252,1,61,5926,5926,53,29,16,617117.81,194,124,70,384732.51,0.6391752577319587,0.36082474226804123
2025-08-15,Sunny,17,14,31,1,61,1,61,5908,5908,53,31,12,545214.29,164,79,85,275927.5,0.4817073170731707,0.5182926829268293
2025-08-16,Sunny,5,14,19,1,60,0,0,5941,5941,53,19,6,154296.89,42,27,15,98746.45,0.6428571428571429,0.35714285714285715
2025-08-17,Sunny,2,13,15,0,0,0,0,5910,5910,53,15,3,156475.69,41,31,10,113303.59,0.7560975609756098,0.24390243902439024
2025-08-18,Sunny,20,9,29,2,124,2,120,5920,5920,52,29,16,596024.9,183,114,69,369201.22000000003,0.6229508196721312,0.3770491803278688
2025-08-19,Sunny,24,11,35,4,248,4,243,6046,6046,49,35,16,684307.74,230,122,108,367720.7,0.5304347826086957,0.46956521739130436
2025-08-20,Sunny,21,9,30,1,63,2,124,6012,6012,49,30,15,551849.72,181,97,84,287196.24,0.5359116022099447,0.46408839779005523
2025-08-21,Sunny,19,11,30,1,60,1,61,5976,5976,49,30,14,543239.03,174,96,78,297063.65,0.5517241379310345,0.4482758620689655
2025-08-22,Sunny,19,13,32,1,60,1,61,5922,5922,49,32,16,566817.8,180,114,66,348923.81,0.6333333333333333,0.36666666666666664
2025-08-23,Sunny,6,16,22,0,0,0,0,5884,5884,50,22,7,238968.24,69,38,31,135227.64,0.5507246376811594,0.4492753623188406
2025-08-24,Sunny,2,15,17,4,244,0,0,6106,6106,46,17,3,107540.2,29,22,7,79801.85,0.7586206896551724,0.2413793103448276
2025-08-25,Sunny,22,10,32,3,193,3,181,6172,6172,45,32,16,670375.55,215,127,88,395411.3,0.5906976744186047,0.40930232558139534
2025-08-26,Sunny,22,9,31,0,0,4,242,6030,6030,45,31,19,760040.7,247,142,105,423445.9,0.5748987854251012,0.4251012145748988
2025-08-27,Sunny,19,10,29,2,121,0,0,6064,6064,44,29,15,613374.18,189,87,102,269903.77999999997,0.4603174603174603,0.5396825396825397
2025-08-28,Sunny,19,11,30,3,183,1,64,6141,6141,44,30,16,614046.3099999999,192,106,86,332339.15,0.5520833333333334,0.4479166666666667
2025-08-29,Sunny,20,11,31,0,0,0,0,6049,6049,45,31,19,666030.07,208,92,116,294681.28,0.4423076923076923,0.5576923076923077
2025-08-30,Sunny,5,15,20,0,0,1,60,6006,6006,45,20,5,237988.51,62,43,19,167093.62,0.6935483870967742,0.3064516129032258
2025-08-31,Sunny,2,15,17,3,186,0,0,6150,6150,42,17,3,168769.3,47,42,5,146321.92,0.8936170212765957,0.10638297872340426
2025-09-01,Sunny,19,9,28,4,245,3,181,6277,6277,41,28,14,575447.11,187,118,69,350384.84,0.6310160427807486,0.3689839572192513
2025-09-02,Sunny,21,9,30,1,63,2,122,6203,6203,41,30,13,653268.98,213,137,76,428131.51,0.6431924882629108,0.3568075117370892
2025-09-03,Sunny,18,9,27,1,60,1,60,6145,6145,40,27,17,568979.26,170,118,52,412134.74,0.6941176470588235,0.3058823529411765
2025-09-04,Sunny,19,11,30,2,121,2,123,6124,6124,40,30,17,541413.55,184,142,42,411992.46,0.7717391304347826,0.22826086956521738
2025-09-05,Sunny,14,11,25,1,61,0,0,6100,6100,41,25,10,516929.36,162,85,77,272345.82,0.5246913580246914,0.47530864197530864
2025-09-06,Sunny,5,13,18,1,62,3,183,6117,6117,40,18,6,241032.91,69,45,24,162974.77,0.6521739130434783,0.34782608695652173
2025-09-07,Sunny,2,12,14,6,366,2,123,6447,6447,34,14,3,137831.62,42,36,6,111637.62,0.8571428571428571,0.14285714285714285
2025-09-08,Sunny,17,8,25,3,187,3,184,6542,6542,34,25,13,419043.05,139,92,47,271730.58,0.6618705035971223,0.3381294964028777
2025-09-09,Sunny,21,8,29,2,124,1,61,6536,6536,33,29,17,642134.65,208,130,78,404216.2,0.625,0.375
2025-09-10,Sunny,17,9,26,1,62,2,123,6478,6478,35,26,14,547748.69,172,120,52,385692.83999999997,0.6976744186046512,0.3023255813953488
2025-09-11,Sunny,19,8,27,1,60,2,123,6437,6437,36,27,16,463995.76,155,101,54,295728.56,0.6516129032258065,0.34838709677419355
2025-09-12,Sunny,13,10,23,0,0,2,121,6337,6337,36,23,11,397371.11,134,100,34,295032.71,0.746268656716418,0.2537313432835821
2025-09-13,Sunny,5,12,17,0,0,0,0,6301,6301,36,17,5,205235.25,58,36,22,113178.63,0.6206896551724138,0.3793103448275862
2025-09-14,Sunny,2,12,14,2,123,0,0,6403,6403,35,14,3,138412.84,34,21,13,83955.18,0.6176470588235294,0.38235294117647056
2025-09-15,Sunny,19,9,28,2,120,0,0,6414,6414,35,28,17,553156.54,169,109,60,359414.6,0.6449704142011834,0.35502958579881655
