forecast_month,product_id,model_name,category,lookback_months,forecast_qty,actual_qty,forecast_error,absolute_error,absolute_percentage_error,seasonality_adjustment
2022-09-01,1113,Romero,Aggressive Trail,3,59,62,3,3,0.04838709677419355,0.783
2022-10-01,1113,Romero,Aggressive Trail,3,50,36,-14,14,0.3888888888888889,0.738
2022-11-01,1113,Romero,Aggressive Trail,3,53,42,-11,11,0.2619047619047619,0.906
2022-12-01,1113,Romero,Aggressive Trail,3,34,27,-7,7,0.25925925925925924,0.735
2023-01-01,1113,Romero,Aggressive Trail,3,27,27,0,0,0.0,0.767
2023-02-01,1113,Romero,Aggressive Trail,3,32,23,-9,9,0.391304347826087,1.0
2023-03-01,1113,Romero,Aggressive Trail,3,38,64,26,26,0.40625,1.5
2023-04-01,1113,Romero,Aggressive Trail,3,65,58,-7,7,0.1206896551724138,1.714
2023-05-01,1113,Romero,Aggressive Trail,3,71,95,24,24,0.25263157894736843,1.473
2023-06-01,1113,Romero,Aggressive Trail,3,82,85,3,3,0.03529411764705882,1.13
2023-07-01,1113,Romero,Aggressive Trail,3,71,54,-17,17,0.3148148148148148,0.896
2023-08-01,1113,Romero,Aggressive Trail,3,62,45,-17,17,0.37777777777777777,0.789
2023-09-01,1113,Romero,Aggressive Trail,3,48,66,18,18,0.2727272727272727,0.783
2023-10-01,1113,Romero,Aggressive Trail,3,41,38,-3,3,0.07894736842105263,0.738
2023-11-01,1113,Romero,Aggressive Trail,3,45,50,5,5,0.1,0.906
2023-12-01,1113,Romero,Aggressive Trail,3,38,26,-12,12,0.46153846153846156,0.735
2024-01-01,1113,Romero,Aggressive Trail,3,29,33,4,4,0.12121212121212122,0.767
2024-02-01,1113,Romero,Aggressive Trail,3,36,39,3,3,0.07692307692307693,1.0
2024-03-01,1113,Romero,Aggressive Trail,3,49,53,4,4,0.07547169811320754,1.5
2024-04-01,1113,Romero,Aggressive Trail,3,71,79,8,8,0.10126582278481013,1.714
2024-05-01,1113,Romero,Aggressive Trail,3,84,65,-19,19,0.2923076923076923,1.473
2024-06-01,1113,Romero,Aggressive Trail,3,74,81,7,7,0.08641975308641975,1.13
2024-07-01,1113,Romero,Aggressive Trail,3,67,50,-17,17,0.34,0.896
2024-08-01,1113,Romero,Aggressive Trail,3,52,57,5,5,0.08771929824561403,0.789
2024-09-01,1113,Romero,Aggressive Trail,3,49,32,-17,17,0.53125,0.783
2024-10-01,1113,Romero,Aggressive Trail,3,34,46,12,12,0.2608695652173913,0.738
2024-11-01,1113,Romero,Aggressive Trail,3,41,32,-9,9,0.28125,0.906
2024-12-01,1113,Romero,Aggressive Trail,3,27,47,20,20,0.425531914893617,0.735
2025-01-01,1113,Romero,Aggressive Trail,3,32,47,15,15,0.3191489361702128,0.767
2025-02-01,1113,Romero,Aggressive Trail,3,42,34,-8,8,0.23529411764705882,1.0
2025-03-01,1113,Romero,Aggressive Trail,3,64,72,8,8,0.1111111111111111,1.5
2025-04-01,1113,Romero,Aggressive Trail,3,87,55,-32,32,0.5818181818181818,1.714
2025-05-01,1113,Romero,Aggressive Trail,3,79,96,17,17,0.17708333333333334,1.473
2025-06-01,1113,Romero,Aggressive Trail,3,84,79,-5,5,0.06329113924050633,1.13
2025-07-01,1113,Romero,Aggressive Trail,3,69,92,23,23,0.25,0.896
2025-08-01,1113,Romero,Aggressive Trail,3,70,56,-14,14,0.25,0.789
2025-09-01,1113,Romero,Aggressive Trail,3,59,45,-14,14,0.3111111111111111,0.783
2025-10-01,1113,Romero,Aggressive Trail,3,47,54,7,7,0.12962962962962962,0.738
2025-11-01,1113,Romero,Aggressive Trail,3,47,58,11,11,0.1896551724137931,0.906
2025-12-01,1113,Romero,Aggressive Trail,3,38,43,5,5,0.11627906976744186,0.735
2022-04-01,1114,Romero,Aggressive Trail,3,73,65,-8,8,0.12307692307692308,1.714
2022-05-01,1114,Romero,Aggressive Trail,3,79,104,25,25,0.2403846153846154,1.473
2022-06-01,1114,Romero,Aggressive Trail,3,89,69,-20,20,0.2898550724637681,1.13
2022-07-01,1114,Romero,Aggressive Trail,3,71,45,-26,26,0.5777777777777777,0.896
2022-08-01,1114,Romero,Aggressive Trail,3,57,44,-13,13,0.29545454545454547,0.789
2022-09-01,1114,Romero,Aggressive Trail,3,41,54,13,13,0.24074074074074073,0.783
2022-10-01,1114,Romero,Aggressive Trail,3,35,60,25,25,0.4166666666666667,0.738
2022-11-01,1114,Romero,Aggressive Trail,3,48,46,-2,2,0.043478260869565216,0.906
2022-12-01,1114,Romero,Aggressive Trail,3,39,35,-4,4,0.11428571428571428,0.735
2023-01-01,1114,Romero,Aggressive Trail,3,36,12,-24,24,2.0,0.767
2023-02-01,1114,Romero,Aggressive Trail,3,31,26,-5,5,0.19230769230769232,1.0
2023-03-01,1114,Romero,Aggressive Trail,3,36,37,1,1,0.02702702702702703,1.5
2023-04-01,1114,Romero,Aggressive Trail,3,43,60,17,17,0.2833333333333333,1.714
2023-05-01,1114,Romero,Aggressive Trail,3,60,105,45,45,0.42857142857142855,1.473
2023-06-01,1114,Romero,Aggressive Trail,3,76,65,-11,11,0.16923076923076924,1.13
2023-07-01,1114,Romero,Aggressive Trail,3,69,67,-2,2,0.029850746268656716,0.896
2023-08-01,1114,Romero,Aggressive Trail,3,62,48,-14,14,0.2916666666666667,0.789
2023-09-01,1114,Romero,Aggressive Trail,3,47,44,-3,3,0.06818181818181818,0.783
2023-10-01,1114,Romero,Aggressive Trail,3,39,36,-3,3,0.08333333333333333,0.738
2023-11-01,1114,Romero,Aggressive Trail,3,39,44,5,5,0.11363636363636363,0.906
2023-12-01,1114,Romero,Aggressive Trail,3,30,29,-1,1,0.034482758620689655,0.735
2024-01-01,1114,Romero,Aggressive Trail,3,28,40,12,12,0.3,0.767
2024-02-01,1114,Romero,Aggressive Trail,3,38,26,-12,12,0.46153846153846156,1.0
2024-03-01,1114,Romero,Aggressive Trail,3,48,54,6,6,0.1111111111111111,1.5
2024-04-01,1114,Romero,Aggressive Trail,3,69,68,-1,1,0.014705882352941176,1.714
2024-05-01,1114,Romero,Aggressive Trail,3,73,93,20,20,0.21505376344086022,1.473
2024-06-01,1114,Romero,Aggressive Trail,3,81,108,27,27,0.25,1.13
2024-07-01,1114,Romero,Aggressive Trail,3,80,65,-15,15,0.23076923076923078,0.896
2024-08-01,1114,Romero,Aggressive Trail,3,70,70,0,0,0.0,0.789
2024-09-01,1114,Romero,Aggressive Trail,3,63,76,13,13,0.17105263157894737,0.783
2024-10-01,1114,Romero,Aggressive Trail,3,52,29,-23,23,0.7931034482758621,0.738
2024-11-01,1114,Romero,Aggressive Trail,3,53,43,-10,10,0.23255813953488372,0.906
2024-12-01,1114,Romero,Aggressive Trail,3,36,26,-10,10,0.38461538461538464,0.735
2025-01-01,1114,Romero,Aggressive Trail,3,25,22,-3,3,0.13636363636363635,0.767
2025-02-01,1114,Romero,Aggressive Trail,3,30,29,-1,1,0.034482758620689655,1.0
2025-03-01,1114,Romero,Aggressive Trail,3,38,45,7,7,0.15555555555555556,1.5
2025-04-01,1114,Romero,Aggressive Trail,3,55,69,14,14,0.2028985507246377,1.714
2025-05-01,1114,Romero,Aggressive Trail,3,70,67,-3,3,0.04477611940298507,1.473
2025-06-01,1114,Romero,Aggressive Trail,3,68,63,-5,5,0.07936507936507936,1.13
2025-07-01,1114,Romero,Aggressive Trail,3,59,74,15,15,0.20270270270270271,0.896
2025-08-01,1114,Romero,Aggressive Trail,3,54,69,15,15,0.21739130434782608,0.789
2025-09-01,1114,Romero,Aggressive Trail,3,54,38,-16,16,0.42105263157894735,0.783
2025-10-01,1114,Romero,Aggressive Trail,3,45,38,-7,7,0.18421052631578946,0.738
2025-11-01,1114,Romero,Aggressive Trail,3,44,37,-7,7,0.1891891891891892,0.906
2025-12-01,1114,Romero,Aggressive Trail,3,28,20,-8,8,0.4,0.735
2022-04-01,1115,Romero,Aggressive Trail,3,30,56,26,26,0.4642857142857143,1.714
2022-05-01,1115,Romero,Aggressive Trail,3,42,33,-9,9,0.2727272727272727,1.473
2022-06-01,1115,Romero,Aggressive Trail,3,41,27,-14,14,0.5185185185185185,1.13
2022-07-01,1115,Romero,Aggressive Trail,3,35,46,11,11,0.2391304347826087,0.896
2022-08-01,1115,Romero,Aggressive Trail,3,28,23,-5,5,0.21739130434782608,0.789
2022-09-01,1115,Romero,Aggressive Trail,3,25,18,-7,7,0.3888888888888889,0.783
2022-10-01,1115,Romero,Aggressive Trail,3,21,17,-4,4,0.23529411764705882,0.738
2022-11-01,1115,Romero,Aggressive Trail,3,18,16,-2,2,0.125,0.906
2022-12-01,1115,Romero,Aggressive Trail,3,12,16,4,4,0.25,0.735
2023-01-01,1115,Romero,Aggressive Trail,3,13,19,6,6,0.3157894736842105,0.767
2023-02-01,1115,Romero,Aggressive Trail,3,17,25,8,8,0.32,1.0
2023-03-01,1115,Romero,Aggressive Trail,3,30,17,-13,13,0.7647058823529411,1.5
2023-04-01,1115,Romero,Aggressive Trail,3,35,26,-9,9,0.34615384615384615,1.714
2023-05-01,1115,Romero,Aggressive Trail,3,33,44,11,11,0.25,1.473
2023-06-01,1115,Romero,Aggressive Trail,3,33,33,0,0,0.0,1.13
2023-07-01,1115,Romero,Aggressive Trail,3,31,15,-16,16,1.0666666666666667,0.896
2023-08-01,1115,Romero,Aggressive Trail,3,24,19,-5,5,0.2631578947368421,0.789
2023-09-01,1115,Romero,Aggressive Trail,3,17,25,8,8,0.32,0.783
2023-10-01,1115,Romero,Aggressive Trail,3,15,30,15,15,0.5,0.738
2023-11-01,1115,Romero,Aggressive Trail,3,22,19,-3,3,0.15789473684210525,0.906
2023-12-01,1115,Romero,Aggressive Trail,3,18,16,-2,2,0.125,0.735
2024-01-01,1115,Romero,Aggressive Trail,3,17,19,2,2,0.10526315789473684,0.767
2024-02-01,1115,Romero,Aggressive Trail,3,18,15,-3,3,0.2,1.0
2024-03-01,1115,Romero,Aggressive Trail,3,25,30,5,5,0.16666666666666666,1.5
2024-04-01,1115,Romero,Aggressive Trail,3,37,31,-6,6,0.1935483870967742,1.714
2024-05-01,1115,Romero,Aggressive Trail,3,37,24,-13,13,0.5416666666666666,1.473
2024-06-01,1115,Romero,Aggressive Trail,3,32,21,-11,11,0.5238095238095238,1.13
2024-07-01,1115,Romero,Aggressive Trail,3,23,23,0,0,0.0,0.896
2024-08-01,1115,Romero,Aggressive Trail,3,18,41,23,23,0.5609756097560976,0.789
2024-09-01,1115,Romero,Aggressive Trail,3,22,20,-2,2,0.1,0.783
2024-10-01,1115,Romero,Aggressive Trail,3,21,10,-11,11,1.1,0.738
2024-11-01,1115,Romero,Aggressive Trail,3,21,28,7,7,0.25,0.906
2024-12-01,1115,Romero,Aggressive Trail,3,14,20,6,6,0.3,0.735
2025-01-01,1115,Romero,Aggressive Trail,3,15,17,2,2,0.11764705882352941,0.767
2025-02-01,1115,Romero,Aggressive Trail,3,22,16,-6,6,0.375,1.0
2025-03-01,1115,Romero,Aggressive Trail,3,26,29,3,3,0.10344827586206896,1.5
2025-04-01,1115,Romero,Aggressive Trail,3,35,40,5,5,0.125,1.714
2025-05-01,1115,Romero,Aggressive Trail,3,42,54,12,12,0.2222222222222222,1.473
2025-06-01,1115,Romero,Aggressive Trail,3,46,26,-20,20,0.7692307692307693,1.13
2025-07-01,1115,Romero,Aggressive Trail,3,36,26,-10,10,0.38461538461538464,0.896
2025-08-01,1115,Romero,Aggressive Trail,3,28,21,-7,7,0.3333333333333333,0.789
2025-09-01,1115,Romero,Aggressive Trail,3,19,18,-1,1,0.05555555555555555,0.783
2025-10-01,1115,Romero,Aggressive Trail,3,16,22,6,6,0.2727272727272727,0.738
2025-11-01,1115,Romero,Aggressive Trail,3,18,35,17,17,0.4857142857142857,0.906
2025-12-01,1115,Romero,Aggressive Trail,3,18,6,-12,12,2.0,0.735
2022-04-01,1116,Romero,Aggressive Trail,3,43,21,-22,22,1.0476190476190477,1.714
2022-05-01,1116,Romero,Aggressive Trail,3,40,31,-9,9,0.2903225806451613,1.473
2022-06-01,1116,Romero,Aggressive Trail,3,33,30,-3,3,0.1,1.13
2022-07-01,1116,Romero,Aggressive Trail,3,24,37,13,13,0.35135135135135137,0.896
2022-08-01,1116,Romero,Aggressive Trail,3,26,19,-7,7,0.3684210526315789,0.789
2022-09-01,1116,Romero,Aggressive Trail,3,22,15,-7,7,0.4666666666666667,0.783
2022-10-01,1116,Romero,Aggressive Trail,3,17,35,18,18,0.5142857142857142,0.738
2022-11-01,1116,Romero,Aggressive Trail,3,21,28,7,7,0.25,0.906
2022-12-01,1116,Romero,Aggressive Trail,3,19,39,20,20,0.5128205128205128,0.735
2023-01-01,1116,Romero,Aggressive Trail,3,26,19,-7,7,0.3684210526315789,0.767
2023-02-01,1116,Romero,Aggressive Trail,3,29,12,-17,17,1.4166666666666667,1.0
2023-03-01,1116,Romero,Aggressive Trail,3,35,26,-9,9,0.34615384615384615,1.5
2023-04-01,1116,Romero,Aggressive Trail,3,33,29,-4,4,0.13793103448275862,1.714
2023-05-01,1116,Romero,Aggressive Trail,3,33,41,8,8,0.1951219512195122,1.473
2023-06-01,1116,Romero,Aggressive Trail,3,36,32,-4,4,0.125,1.13
2023-07-01,1116,Romero,Aggressive Trail,3,30,21,-9,9,0.42857142857142855,0.896
2023-08-01,1116,Romero,Aggressive Trail,3,25,22,-3,3,0.13636363636363635,0.789
2023-09-01,1116,Romero,Aggressive Trail,3,20,22,2,2,0.09090909090909091,0.783
2023-10-01,1116,Romero,Aggressive Trail,3,16,26,10,10,0.38461538461538464,0.738
2023-11-01,1116,Romero,Aggressive Trail,3,21,15,-6,6,0.4,0.906
2023-12-01,1116,Romero,Aggressive Trail,3,15,3,-12,12,4.0,0.735
2024-01-01,1116,Romero,Aggressive Trail,3,11,28,17,17,0.6071428571428571,0.767
2024-02-01,1116,Romero,Aggressive Trail,3,15,18,3,3,0.16666666666666666,1.0
2024-03-01,1116,Romero,Aggressive Trail,3,24,18,-6,6,0.3333333333333333,1.5
2024-04-01,1116,Romero,Aggressive Trail,3,37,24,-13,13,0.5416666666666666,1.714
2024-05-01,1116,Romero,Aggressive Trail,3,29,33,4,4,0.12121212121212122,1.473
2024-06-01,1116,Romero,Aggressive Trail,3,28,42,14,14,0.3333333333333333,1.13
2024-07-01,1116,Romero,Aggressive Trail,3,30,60,30,30,0.5,0.896
2024-08-01,1116,Romero,Aggressive Trail,3,36,33,-3,3,0.09090909090909091,0.789
2024-09-01,1116,Romero,Aggressive Trail,3,35,22,-13,13,0.5909090909090909,0.783
2024-10-01,1116,Romero,Aggressive Trail,3,28,17,-11,11,0.6470588235294118,0.738
2024-11-01,1116,Romero,Aggressive Trail,3,22,28,6,6,0.21428571428571427,0.906
2024-12-01,1116,Romero,Aggressive Trail,3,16,22,6,6,0.2727272727272727,0.735
2025-01-01,1116,Romero,Aggressive Trail,3,17,15,-2,2,0.13333333333333333,0.767
2025-02-01,1116,Romero,Aggressive Trail,3,22,23,1,1,0.043478260869565216,1.0
2025-03-01,1116,Romero,Aggressive Trail,3,30,22,-8,8,0.36363636363636365,1.5
2025-04-01,1116,Romero,Aggressive Trail,3,34,36,2,2,0.05555555555555555,1.714
2025-05-01,1116,Romero,Aggressive Trail,3,40,41,1,1,0.024390243902439025,1.473
2025-06-01,1116,Romero,Aggressive Trail,3,37,37,0,0,0.0,1.13
2025-07-01,1116,Romero,Aggressive Trail,3,34,32,-2,2,0.0625,0.896
2025-08-01,1116,Romero,Aggressive Trail,3,29,22,-7,7,0.3181818181818182,0.789
2025-09-01,1116,Romero,Aggressive Trail,3,24,31,7,7,0.22580645161290322,0.783
2025-10-01,1116,Romero,Aggressive Trail,3,21,21,0,0,0.0,0.738
2025-11-01,1116,Romero,Aggressive Trail,3,22,22,0,0,0.0,0.906
2025-12-01,1116,Romero,Aggressive Trail,3,18,21,3,3,0.14285714285714285,0.735
2022-04-01,1117,Romero,Aggressive Trail,3,34,32,-2,2,0.0625,1.714
2022-05-01,1117,Romero,Aggressive Trail,3,39,38,-1,1,0.02631578947368421,1.473
2022-06-01,1117,Romero,Aggressive Trail,3,37,22,-15,15,0.6818181818181818,1.13
2022-07-01,1117,Romero,Aggressive Trail,3,27,30,3,3,0.1,0.896
2022-08-01,1117,Romero,Aggressive Trail,3,24,30,6,6,0.2,0.789
2022-09-01,1117,Romero,Aggressive Trail,3,21,27,6,6,0.2222222222222222,0.783
2022-10-01,1117,Romero,Aggressive Trail,3,21,19,-2,2,0.10526315789473684,0.738
2022-11-01,1117,Romero,Aggressive Trail,3,23,40,17,17,0.425,0.906
2022-12-01,1117,Romero,Aggressive Trail,3,21,22,1,1,0.045454545454545456,0.735
2023-01-01,1117,Romero,Aggressive Trail,3,21,12,-9,9,0.75,0.767
2023-02-01,1117,Romero,Aggressive Trail,3,25,25,0,0,0.0,1.0
2023-03-01,1117,Romero,Aggressive Trail,3,30,43,13,13,0.3023255813953488,1.5
2023-04-01,1117,Romero,Aggressive Trail,3,46,39,-7,7,0.1794871794871795,1.714
2023-05-01,1117,Romero,Aggressive Trail,3,53,36,-17,17,0.4722222222222222,1.473
2023-06-01,1117,Romero,Aggressive Trail,3,44,32,-12,12,0.375,1.13
2023-07-01,1117,Romero,Aggressive Trail,3,32,26,-6,6,0.23076923076923078,0.896
2023-08-01,1117,Romero,Aggressive Trail,3,25,33,8,8,0.24242424242424243,0.789
2023-09-01,1117,Romero,Aggressive Trail,3,24,20,-4,4,0.2,0.783
2023-10-01,1117,Romero,Aggressive Trail,3,19,32,13,13,0.40625,0.738
2023-11-01,1117,Romero,Aggressive Trail,3,26,13,-13,13,1.0,0.906
2023-12-01,1117,Romero,Aggressive Trail,3,16,18,2,2,0.1111111111111111,0.735
2024-01-01,1117,Romero,Aggressive Trail,3,16,11,-5,5,0.45454545454545453,0.767
2024-02-01,1117,Romero,Aggressive Trail,3,14,22,8,8,0.36363636363636365,1.0
2024-03-01,1117,Romero,Aggressive Trail,3,26,44,18,18,0.4090909090909091,1.5
2024-04-01,1117,Romero,Aggressive Trail,3,44,47,3,3,0.06382978723404255,1.714
2024-05-01,1117,Romero,Aggressive Trail,3,55,32,-23,23,0.71875,1.473
2024-06-01,1117,Romero,Aggressive Trail,3,46,45,-1,1,0.022222222222222223,1.13
2024-07-01,1117,Romero,Aggressive Trail,3,37,51,14,14,0.27450980392156865,0.896
2024-08-01,1117,Romero,Aggressive Trail,3,34,33,-1,1,0.030303030303030304,0.789
2024-09-01,1117,Romero,Aggressive Trail,3,34,30,-4,4,0.13333333333333333,0.783
2024-10-01,1117,Romero,Aggressive Trail,3,28,24,-4,4,0.16666666666666666,0.738
2024-11-01,1117,Romero,Aggressive Trail,3,26,25,-1,1,0.04,0.906
2024-12-01,1117,Romero,Aggressive Trail,3,19,20,1,1,0.05,0.735
2025-01-01,1117,Romero,Aggressive Trail,3,18,9,-9,9,1.0,0.767
2025-02-01,1117,Romero,Aggressive Trail,3,18,9,-9,9,1.0,1.0
2025-03-01,1117,Romero,Aggressive Trail,3,19,30,11,11,0.36666666666666664,1.5
2025-04-01,1117,Romero,Aggressive Trail,3,27,32,5,5,0.15625,1.714
2025-05-01,1117,Romero,Aggressive Trail,3,35,48,13,13,0.2708333333333333,1.473
2025-06-01,1117,Romero,Aggressive Trail,3,41,28,-13,13,0.4642857142857143,1.13
2025-07-01,1117,Romero,Aggressive Trail,3,32,37,5,5,0.13513513513513514,0.896
2025-08-01,1117,Romero,Aggressive Trail,3,30,25,-5,5,0.2,0.789
2025-09-01,1117,Romero,Aggressive Trail,3,23,25,2,2,0.08,0.783
2025-10-01,1117,Romero,Aggressive Trail,3,21,19,-2,2,0.10526315789473684,0.738
2025-11-01,1117,Romero,Aggressive Trail,3,21,23,2,2,0.08695652173913043,0.906
2025-12-01,1117,Romero,Aggressive Trail,3,16,12,-4,4,0.3333333333333333,0.735
2022-04-01,1118,Romero,Aggressive Trail,3,27,42,15,15,0.35714285714285715,1.714
2022-05-01,1118,Romero,Aggressive Trail,3,41,39,-2,2,0.05128205128205128,1.473
2022-06-01,1118,Romero,Aggressive Trail,3,41,55,14,14,0.2545454545454545,1.13
2022-07-01,1118,Romero,Aggressive Trail,3,41,42,1,1,0.023809523809523808,0.896
2022-08-01,1118,Romero,Aggressive Trail,3,36,24,-12,12,0.5,0.789
2022-09-01,1118,Romero,Aggressive Trail,3,32,26,-6,6,0.23076923076923078,0.783
2022-10-01,1118,Romero,Aggressive Trail,3,23,8,-15,15,1.875,0.738
2022-11-01,1118,Romero,Aggressive Trail,3,18,22,4,4,0.18181818181818182,0.906
2022-12-01,1118,Romero,Aggressive Trail,3,14,31,17,17,0.5483870967741935,0.735
2023-01-01,1118,Romero,Aggressive Trail,3,16,10,-6,6,0.6,0.767
2023-02-01,1118,Romero,Aggressive Trail,3,21,7,-14,14,2.0,1.0
2023-03-01,1118,Romero,Aggressive Trail,3,24,19,-5,5,0.2631578947368421,1.5
2023-04-01,1118,Romero,Aggressive Trail,3,21,23,2,2,0.08695652173913043,1.714
2023-05-01,1118,Romero,Aggressive Trail,3,24,19,-5,5,0.2631578947368421,1.473
2023-06-01,1118,Romero,Aggressive Trail,3,23,17,-6,6,0.35294117647058826,1.13
2023-07-01,1118,Romero,Aggressive Trail,3,18,51,33,33,0.6470588235294118,0.896
2023-08-01,1118,Romero,Aggressive Trail,3,23,19,-4,4,0.21052631578947367,0.789
2023-09-01,1118,Romero,Aggressive Trail,3,23,38,15,15,0.39473684210526316,0.783
2023-10-01,1118,Romero,Aggressive Trail,3,27,19,-8,8,0.42105263157894735,0.738
2023-11-01,1118,Romero,Aggressive Trail,3,23,30,7,7,0.23333333333333334,0.906
2023-12-01,1118,Romero,Aggressive Trail,3,21,23,2,2,0.08695652173913043,0.735
2024-01-01,1118,Romero,Aggressive Trail,3,18,8,-10,10,1.25,0.767
2024-02-01,1118,Romero,Aggressive Trail,3,20,22,2,2,0.09090909090909091,1.0
2024-03-01,1118,Romero,Aggressive Trail,3,26,15,-11,11,0.7333333333333333,1.5
2024-04-01,1118,Romero,Aggressive Trail,3,26,50,24,24,0.48,1.714
2024-05-01,1118,Romero,Aggressive Trail,3,43,33,-10,10,0.30303030303030304,1.473
2024-06-01,1118,Romero,Aggressive Trail,3,37,37,0,0,0.0,1.13
2024-07-01,1118,Romero,Aggressive Trail,3,36,31,-5,5,0.16129032258064516,0.896
2024-08-01,1118,Romero,Aggressive Trail,3,27,33,6,6,0.18181818181818182,0.789
2024-09-01,1118,Romero,Aggressive Trail,3,26,24,-2,2,0.08333333333333333,0.783
2024-10-01,1118,Romero,Aggressive Trail,3,22,24,2,2,0.08333333333333333,0.738
2024-11-01,1118,Romero,Aggressive Trail,3,24,32,8,8,0.25,0.906
2024-12-01,1118,Romero,Aggressive Trail,3,20,10,-10,10,1.0,0.735
2025-01-01,1118,Romero,Aggressive Trail,3,17,19,2,2,0.10526315789473684,0.767
2025-02-01,1118,Romero,Aggressive Trail,3,20,16,-4,4,0.25,1.0
2025-03-01,1118,Romero,Aggressive Trail,3,22,14,-8,8,0.5714285714285714,1.5
2025-04-01,1118,Romero,Aggressive Trail,3,28,30,2,2,0.06666666666666667,1.714
2025-05-01,1118,Romero,Aggressive Trail,3,29,34,5,5,0.14705882352941177,1.473
2025-06-01,1118,Romero,Aggressive Trail,3,29,37,8,8,0.21621621621621623,1.13
2025-07-01,1118,Romero,Aggressive Trail,3,30,17,-13,13,0.7647058823529411,0.896
2025-08-01,1118,Romero,Aggressive Trail,3,23,31,8,8,0.25806451612903225,0.789
2025-09-01,1118,Romero,Aggressive Trail,3,22,25,3,3,0.12,0.783
2025-10-01,1118,Romero,Aggressive Trail,3,18,21,3,3,0.14285714285714285,0.738
2025-11-01,1118,Romero,Aggressive Trail,3,23,32,9,9,0.28125,0.906
2025-12-01,1118,Romero,Aggressive Trail,3,19,14,-5,5,0.35714285714285715,0.735
2022-04-01,1119,Romero,Aggressive Trail,3,33,23,-10,10,0.43478260869565216,1.714
2022-05-01,1119,Romero,Aggressive Trail,3,34,49,15,15,0.30612244897959184,1.473
2022-06-01,1119,Romero,Aggressive Trail,3,41,38,-3,3,0.07894736842105263,1.13
2022-07-01,1119,Romero,Aggressive Trail,3,33,20,-13,13,0.65,0.896
2022-08-01,1119,Romero,Aggressive Trail,3,28,23,-5,5,0.21739130434782608,0.789
2022-09-01,1119,Romero,Aggressive Trail,3,21,31,10,10,0.3225806451612903,0.783
2022-10-01,1119,Romero,Aggressive Trail,3,18,15,-3,3,0.2,0.738
2022-11-01,1119,Romero,Aggressive Trail,3,21,29,8,8,0.27586206896551724,0.906
2022-12-01,1119,Romero,Aggressive Trail,3,18,28,10,10,0.35714285714285715,0.735
2023-01-01,1119,Romero,Aggressive Trail,3,18,16,-2,2,0.125,0.767
2023-02-01,1119,Romero,Aggressive Trail,3,24,27,3,3,0.1111111111111111,1.0
2023-03-01,1119,Romero,Aggressive Trail,3,36,14,-22,22,1.5714285714285714,1.5
2023-04-01,1119,Romero,Aggressive Trail,3,33,28,-5,5,0.17857142857142858,1.714
2023-05-01,1119,Romero,Aggressive Trail,3,34,44,10,10,0.22727272727272727,1.473
2023-06-01,1119,Romero,Aggressive Trail,3,32,37,5,5,0.13513513513513514,1.13
2023-07-01,1119,Romero,Aggressive Trail,3,33,25,-8,8,0.32,0.896
2023-08-01,1119,Romero,Aggressive Trail,3,28,37,9,9,0.24324324324324326,0.789
2023-09-01,1119,Romero,Aggressive Trail,3,26,26,0,0,0.0,0.783
2023-10-01,1119,Romero,Aggressive Trail,3,22,26,4,4,0.15384615384615385,0.738
2023-11-01,1119,Romero,Aggressive Trail,3,27,23,-4,4,0.17391304347826086,0.906
2023-12-01,1119,Romero,Aggressive Trail,3,18,13,-5,5,0.38461538461538464,0.735
2024-01-01,1119,Romero,Aggressive Trail,3,16,11,-5,5,0.45454545454545453,0.767
2024-02-01,1119,Romero,Aggressive Trail,3,16,7,-9,9,1.2857142857142858,1.0
2024-03-01,1119,Romero,Aggressive Trail,3,16,18,2,2,0.1111111111111111,1.5
2024-04-01,1119,Romero,Aggressive Trail,3,21,26,5,5,0.19230769230769232,1.714
