purchase_order_id,product_id,supplier_id,supplier_name,order_date,expected_receipt_date,actual_receipt_date,lead_time_days,ordered_qty,received_qty,po_status
PO51361,1119,S001,Merida Industry,2024-06-17,2024-08-11,2024-08-11,55,62,62,Received
PO51362,1139,S001,Merida Industry,2024-06-17,2024-08-11,2024-08-11,55,67,67,Received
PO51363,1067,S001,Merida Industry,2024-06-18,2024-08-12,2024-08-12,55,64,64,Received
PO51364,1054,S001,Merida Industry,2024-06-19,2024-08-13,2024-08-13,55,61,61,Received
PO51365,1079,S001,Merida Industry,2024-06-19,2024-08-13,2024-08-13,55,60,60,Received
PO51366,1120,S001,Merida Industry,2024-06-19,2024-08-13,2024-08-13,55,69,69,Received
PO51367,1126,S001,Merida Industry,2024-06-19,2024-08-13,2024-08-13,55,62,62,Received
PO51368,1150,S001,Merida Industry,2024-06-19,2024-08-13,2024-08-13,55,63,63,Received
PO51369,1002,S001,Merida Industry,2024-06-20,2024-08-14,2024-08-14,55,61,61,Received
PO51370,1134,S001,Merida Industry,2024-06-20,2024-08-14,2024-08-14,55,63,63,Received
PO51371,1189,S002,Ideal Bike Corp,2024-06-20,2024-08-04,2024-08-04,45,60,60,Received
PO51372,1194,S002,Ideal Bike Corp,2024-06-20,2024-08-04,2024-08-04,45,60,60,Received
PO51373,1037,S001,Merida Industry,2024-06-24,2024-08-18,2024-08-18,55,61,61,Received
PO51374,1013,S001,Merida Industry,2024-06-25,2024-08-19,2024-08-19,55,61,61,Received
PO51375,1030,S001,Merida Industry,2024-06-25,2024-08-19,2024-08-19,55,60,60,Received
PO51376,1187,S002,Ideal Bike Corp,2024-06-25,2024-08-09,2024-08-09,45,60,60,Received
PO51377,1200,S002,Ideal Bike Corp,2024-06-25,2024-08-09,2024-08-09,45,60,60,Received
PO51378,1196,S002,Ideal Bike Corp,2024-06-26,2024-08-10,2024-08-10,45,63,63,Received
PO51379,1076,S001,Merida Industry,2024-06-27,2024-08-21,2024-08-21,55,64,64,Received
PO51380,1108,S001,Merida Industry,2024-06-27,2024-08-21,2024-08-21,55,62,62,Received
PO51381,1071,S001,Merida Industry,2024-07-01,2024-08-25,2024-08-25,55,64,64,Received
PO51382,1073,S001,Merida Industry,2024-07-01,2024-08-25,2024-08-25,55,60,60,Received
PO51383,1165,S001,Merida Industry,2024-07-01,2024-08-25,2024-08-25,55,61,61,Received
PO51384,1199,S002,Ideal Bike Corp,2024-07-02,2024-08-16,2024-08-16,45,61,61,Received
PO51385,1010,S001,Merida Industry,2024-07-05,2024-08-29,2024-08-29,55,60,60,Received
PO51386,1049,S001,Merida Industry,2024-07-05,2024-08-29,2024-08-29,55,60,60,Received
PO51387,1109,S001,Merida Industry,2024-07-05,2024-08-29,2024-08-29,55,60,60,Received
PO51388,1070,S001,Merida Industry,2024-07-06,2024-08-30,2024-08-30,55,60,60,Received
PO51389,1078,S001,Merida Industry,2024-07-06,2024-08-30,2024-08-30,55,60,60,Received
PO51390,1027,S001,Merida Industry,2024-07-08,2024-09-01,2024-09-01,55,61,61,Received
PO51391,1115,S001,Merida Industry,2024-07-08,2024-09-01,2024-09-01,55,60,60,Received
PO51392,1077,S001,Merida Industry,2024-07-09,2024-09-02,2024-09-02,55,60,60,Received
PO51393,1034,S001,Merida Industry,2024-07-10,2024-09-03,2024-09-03,55,60,60,Received
PO51394,1080,S001,Merida Industry,2024-07-10,2024-09-03,2024-09-03,55,60,60,Received
PO51395,1117,S001,Merida Industry,2024-07-10,2024-09-03,2024-09-03,55,60,60,Received
PO51396,1146,S001,Merida Industry,2024-07-11,2024-09-04,2024-09-04,55,64,64,Received
PO51397,1085,S001,Merida Industry,2024-07-12,2024-09-05,2024-09-05,55,62,62,Received
PO51398,1032,S001,Merida Industry,2024-07-15,2024-09-08,2024-09-08,55,60,60,Received
PO51399,1048,S001,Merida Industry,2024-07-15,2024-09-08,2024-09-08,55,64,64,Received
PO51400,1104,S001,Merida Industry,2024-07-15,2024-09-08,2024-09-08,55,61,61,Received
PO51401,1106,S001,Merida Industry,2024-07-15,2024-09-08,2024-09-08,55,61,61,Received
PO51402,1043,S001,Merida Industry,2024-07-16,2024-09-09,2024-09-09,55,61,61,Received
PO51403,1114,S001,Merida Industry,2024-07-16,2024-09-09,2024-09-09,55,64,64,Received
PO51404,1009,S001,Merida Industry,2024-07-17,2024-09-10,2024-09-10,55,60,60,Received
PO51405,1051,S001,Merida Industry,2024-07-17,2024-09-10,2024-09-10,55,60,60,Received
PO51406,1088,S001,Merida Industry,2024-07-18,2024-09-11,2024-09-11,55,61,61,Received
PO51407,1065,S001,Merida Industry,2024-07-19,2024-09-12,2024-09-12,55,61,61,Received
PO51408,1103,S001,Merida Industry,2024-07-19,2024-09-12,2024-09-12,55,61,61,Received
PO51409,1107,S001,Merida Industry,2024-07-20,2024-09-13,2024-09-13,55,63,63,Received
PO51410,1161,S001,Merida Industry,2024-07-21,2024-09-14,2024-09-14,55,60,60,Received
PO51411,1087,S001,Merida Industry,2024-07-23,2024-09-16,2024-09-16,55,60,60,Received
PO51412,1095,S001,Merida Industry,2024-07-23,2024-09-16,2024-09-16,55,60,60,Received
PO51413,1133,S001,Merida Industry,2024-07-23,2024-09-16,2024-09-16,55,64,64,Received
PO51414,1069,S001,Merida Industry,2024-07-24,2024-09-17,2024-09-17,55,61,61,Received
PO51415,1138,S001,Merida Industry,2024-07-25,2024-09-18,2024-09-18,55,60,60,Received
PO51416,1040,S001,Merida Industry,2024-07-26,2024-09-19,2024-09-19,55,62,62,Received
PO51417,1140,S001,Merida Industry,2024-07-26,2024-09-19,2024-09-19,55,64,64,Received
PO51418,1158,S001,Merida Industry,2024-07-26,2024-09-19,2024-09-19,55,63,63,Received
PO51419,1202,S002,Ideal Bike Corp,2024-07-26,2024-09-09,2024-09-09,45,60,60,Received
PO51420,1019,S001,Merida Industry,2024-07-29,2024-09-22,2024-09-22,55,62,62,Received
PO51421,1025,S001,Merida Industry,2024-07-29,2024-09-22,2024-09-22,55,64,64,Received
PO51422,1113,S001,Merida Industry,2024-07-29,2024-09-22,2024-09-22,55,60,60,Received
PO51423,1118,S001,Merida Industry,2024-07-29,2024-09-22,2024-09-22,55,64,64,Received
PO51424,1147,S001,Merida Industry,2024-07-29,2024-09-22,2024-09-22,55,61,61,Received
PO51425,1058,S001,Merida Industry,2024-07-30,2024-09-23,2024-09-23,55,61,61,Received
PO51426,1066,S001,Merida Industry,2024-07-30,2024-09-23,2024-09-23,55,61,61,Received
PO51427,1084,S001,Merida Industry,2024-07-30,2024-09-23,2024-09-23,55,62,62,Received
PO51428,1003,S001,Merida Industry,2024-07-31,2024-09-24,2024-09-24,55,60,60,Received
PO51429,1110,S001,Merida Industry,2024-07-31,2024-09-24,2024-09-24,55,66,66,Received
PO51430,1149,S001,Merida Industry,2024-07-31,2024-09-24,2024-09-24,55,63,63,Received
PO51431,1089,S001,Merida Industry,2024-08-01,2024-09-25,2024-09-25,55,60,60,Received
PO51432,1090,S001,Merida Industry,2024-08-01,2024-09-25,2024-09-25,55,60,60,Received
PO51433,1099,S001,Merida Industry,2024-08-01,2024-09-25,2024-09-25,55,60,60,Received
PO51434,1128,S001,Merida Industry,2024-08-01,2024-09-25,2024-09-25,55,67,67,Received
PO51435,1143,S001,Merida Industry,2024-08-01,2024-09-25,2024-09-25,55,61,61,Received
PO51436,1014,S001,Merida Industry,2024-08-02,2024-09-26,2024-09-26,55,67,67,Received
PO51437,1022,S001,Merida Industry,2024-08-02,2024-09-26,2024-09-26,55,60,60,Received
PO51438,1130,S001,Merida Industry,2024-08-02,2024-09-26,2024-09-26,55,64,64,Received
PO51439,1029,S001,Merida Industry,2024-08-06,2024-09-30,2024-09-30,55,60,60,Received
PO51440,1083,S001,Merida Industry,2024-08-06,2024-09-30,2024-09-30,55,60,60,Received
PO51441,1086,S001,Merida Industry,2024-08-06,2024-09-30,2024-09-30,55,65,65,Received
PO51442,1100,S001,Merida Industry,2024-08-07,2024-10-01,2024-10-01,55,62,62,Received
PO51443,1142,S001,Merida Industry,2024-08-07,2024-10-01,2024-10-01,55,65,65,Received
PO51444,1059,S001,Merida Industry,2024-08-08,2024-10-02,2024-10-02,55,62,62,Received
PO51445,1072,S001,Merida Industry,2024-08-08,2024-10-02,2024-10-02,55,65,65,Received
PO51446,1017,S001,Merida Industry,2024-08-09,2024-10-03,2024-10-03,55,60,60,Received
PO51447,1060,S001,Merida Industry,2024-08-09,2024-10-03,2024-10-03,55,63,63,Received
PO51448,1163,S001,Merida Industry,2024-08-09,2024-10-03,2024-10-03,55,61,61,Received
PO51449,1180,S001,Merida Industry,2024-08-10,2024-10-04,2024-10-04,55,60,60,Received
PO51450,1068,S001,Merida Industry,2024-08-12,2024-10-06,2024-10-06,55,65,65,Received
PO51451,1075,S001,Merida Industry,2024-08-12,2024-10-06,2024-10-06,55,60,60,Received
PO51452,1135,S001,Merida Industry,2024-08-12,2024-10-06,2024-10-06,55,61,61,Received
PO51453,1111,S001,Merida Industry,2024-08-14,2024-10-08,2024-10-08,55,65,65,Received
PO51454,1122,S001,Merida Industry,2024-08-14,2024-10-08,2024-10-08,55,60,60,Received
PO51455,1016,S001,Merida Industry,2024-08-15,2024-10-09,2024-10-09,55,61,61,Received
PO51456,1061,S001,Merida Industry,2024-08-15,2024-10-09,2024-10-09,55,61,61,Received
PO51457,1137,S001,Merida Industry,2024-08-15,2024-10-09,2024-10-09,55,60,60,Received
PO51458,1172,S001,Merida Industry,2024-08-15,2024-10-09,2024-10-09,55,60,60,Received
PO51459,1178,S001,Merida Industry,2024-08-15,2024-10-09,2024-10-09,55,60,60,Received
PO51460,1105,S001,Merida Industry,2024-08-17,2024-10-11,2024-10-11,55,60,60,Received
PO51461,1028,S001,Merida Industry,2024-08-20,2024-10-14,2024-10-14,55,64,64,Received
PO51462,1081,S001,Merida Industry,2024-08-20,2024-10-14,2024-10-14,55,60,60,Received
PO51463,1082,S001,Merida Industry,2024-08-20,2024-10-14,2024-10-14,55,65,65,Received
PO51464,1136,S001,Merida Industry,2024-08-20,2024-10-14,2024-10-14,55,61,61,Received
PO51465,1116,S001,Merida Industry,2024-08-21,2024-10-15,2024-10-15,55,60,60,Received
PO51466,1018,S001,Merida Industry,2024-08-22,2024-10-16,2024-10-16,55,60,60,Received
PO51467,1053,S001,Merida Industry,2024-08-22,2024-10-16,2024-10-16,55,60,60,Received
PO51468,1035,S001,Merida Industry,2024-08-23,2024-10-17,2024-10-17,55,62,62,Received
PO51469,1112,S001,Merida Industry,2024-08-23,2024-10-17,2024-10-17,55,64,64,Received
PO51470,1098,S001,Merida Industry,2024-08-25,2024-10-19,2024-10-19,55,63,63,Received
PO51471,1141,S001,Merida Industry,2024-08-27,2024-10-21,2024-10-21,55,60,60,Received
PO51472,1170,S001,Merida Industry,2024-08-27,2024-10-21,2024-10-21,55,60,60,Received
PO51473,1074,S001,Merida Industry,2024-08-28,2024-10-22,2024-10-22,55,60,60,Received
PO51474,1097,S001,Merida Industry,2024-08-28,2024-10-22,2024-10-22,55,60,60,Received
PO51475,1144,S001,Merida Industry,2024-08-28,2024-10-22,2024-10-22,55,63,63,Received
PO51476,1052,S001,Merida Industry,2024-08-29,2024-10-23,2024-10-23,55,61,61,Received
PO51477,1123,S001,Merida Industry,2024-08-29,2024-10-23,2024-10-23,55,60,60,Received
PO51478,1160,S001,Merida Industry,2024-08-29,2024-10-23,2024-10-23,55,63,63,Received
PO51479,1015,S001,Merida Industry,2024-08-30,2024-10-24,2024-10-24,55,62,62,Received
PO51480,1102,S001,Merida Industry,2024-08-30,2024-10-24,2024-10-24,55,63,63,Received
PO51481,1169,S001,Merida Industry,2024-08-30,2024-10-24,2024-10-24,55,61,61,Received
PO51482,1046,S001,Merida Industry,2024-09-04,2024-10-29,2024-10-29,55,60,60,Received
PO51483,1079,S001,Merida Industry,2024-09-04,2024-10-29,2024-10-29,55,65,65,Received
PO51484,1139,S001,Merida Industry,2024-09-04,2024-10-29,2024-10-29,55,60,60,Received
PO51485,1145,S001,Merida Industry,2024-09-05,2024-10-30,2024-10-30,55,60,60,Received
PO51486,1044,S001,Merida Industry,2024-09-09,2024-11-03,2024-11-03,55,60,60,Received
PO51487,1119,S001,Merida Industry,2024-09-09,2024-11-03,2024-11-03,55,60,60,Received
PO51488,1008,S001,Merida Industry,2024-09-10,2024-11-04,2024-11-04,55,60,60,Received
PO51489,1020,S001,Merida Industry,2024-09-10,2024-11-04,2024-11-04,55,61,61,Received
PO51490,1108,S001,Merida Industry,2024-09-11,2024-11-05,2024-11-05,55,66,66,Received
PO51491,1021,S001,Merida Industry,2024-09-12,2024-11-06,2024-11-06,55,60,60,Received
PO51492,1073,S001,Merida Industry,2024-09-13,2024-11-07,2024-11-07,55,63,63,Received
PO51493,1078,S001,Merida Industry,2024-09-14,2024-11-08,2024-11-08,55,62,62,Received
PO51494,1063,S001,Merida Industry,2024-09-16,2024-11-10,2024-11-10,55,60,60,Received
PO51495,1198,S002,Ideal Bike Corp,2024-09-17,2024-11-01,2024-11-01,45,60,60,Received
PO51496,1106,S001,Merida Industry,2024-09-19,2024-11-13,2024-11-13,55,67,67,Received
PO51497,1109,S001,Merida Industry,2024-09-19,2024-11-13,2024-11-13,55,60,60,Received
PO51498,1179,S001,Merida Industry,2024-09-20,2024-11-14,2024-11-14,55,61,61,Received
PO51499,1064,S001,Merida Industry,2024-09-21,2024-11-15,2024-11-15,55,61,61,Received
PO51500,1067,S001,Merida Industry,2024-09-21,2024-11-15,2024-11-15,55,60,60,Received
PO51501,1071,S001,Merida Industry,2024-09-21,2024-11-15,2024-11-15,55,61,61,Received
PO51502,1077,S001,Merida Industry,2024-09-21,2024-11-15,2024-11-15,55,60,60,Received
PO51503,1080,S001,Merida Industry,2024-09-21,2024-11-15,2024-11-15,55,62,62,Received
PO51504,1101,S001,Merida Industry,2024-09-21,2024-11-15,2024-11-15,55,60,60,Received
PO51505,1162,S001,Merida Industry,2024-09-21,2024-11-15,2024-11-15,55,61,61,Received
PO51506,1012,S001,Merida Industry,2024-09-22,2024-11-16,2024-11-16,55,60,60,Received
PO51507,1038,S001,Merida Industry,2024-09-23,2024-11-17,2024-11-17,55,65,65,Received
PO51508,1076,S001,Merida Industry,2024-09-23,2024-11-17,2024-11-17,55,62,62,Received
PO51509,1024,S001,Merida Industry,2024-09-24,2024-11-18,2024-11-18,55,62,62,Received
PO51510,1134,S001,Merida Industry,2024-09-24,2024-11-18,2024-11-18,55,61,61,Received
PO51511,1174,S001,Merida Industry,2024-09-25,2024-11-19,2024-11-19,55,60,60,Received
PO51512,1131,S001,Merida Industry,2024-09-26,2024-11-20,2024-11-20,55,61,61,Received
PO51513,1197,S002,Ideal Bike Corp,2024-09-26,2024-11-10,2024-11-10,45,61,61,Received
PO51514,1013,S001,Merida Industry,2024-09-27,2024-11-21,2024-11-21,55,62,62,Received
PO51515,1104,S001,Merida Industry,2024-09-27,2024-11-21,2024-11-21,55,61,61,Received
PO51516,1121,S001,Merida Industry,2024-09-27,2024-11-21,2024-11-21,55,61,61,Received
PO51517,1176,S001,Merida Industry,2024-09-30,2024-11-24,2024-11-24,55,61,61,Received
PO51518,1023,S001,Merida Industry,2024-10-01,2024-11-25,2024-11-25,55,62,62,Received
PO51519,1047,S001,Merida Industry,2024-10-01,2024-11-25,2024-11-25,55,60,60,Received
PO51520,1164,S001,Merida Industry,2024-10-02,2024-11-26,2024-11-26,55,64,64,Received
PO51521,1026,S001,Merida Industry,2024-10-03,2024-11-27,2024-11-27,55,60,60,Received
PO51522,1107,S001,Merida Industry,2024-10-03,2024-11-27,2024-11-27,55,67,67,Received
PO51523,1114,S001,Merida Industry,2024-10-04,2024-11-28,2024-11-28,55,61,61,Received
PO51524,1045,S001,Merida Industry,2024-10-05,2024-11-29,2024-11-29,55,60,60,Received
PO51525,1113,S001,Merida Industry,2024-10-05,2024-11-29,2024-11-29,55,60,60,Received
PO51526,1007,S001,Merida Industry,2024-10-07,2024-12-01,2024-12-01,55,61,61,Received
PO51527,1138,S001,Merida Industry,2024-10-07,2024-12-01,2024-12-01,55,62,62,Received
PO51528,1120,S001,Merida Industry,2024-10-08,2024-12-02,2024-12-02,55,63,63,Received
PO51529,1103,S001,Merida Industry,2024-10-09,2024-12-03,2024-12-03,55,64,64,Received
PO51530,1171,S001,Merida Industry,2024-10-09,2024-12-03,2024-12-03,55,62,62,Received
PO51531,1175,S001,Merida Industry,2024-10-09,2024-12-03,2024-12-03,55,61,61,Received
PO51532,1070,S001,Merida Industry,2024-10-11,2024-12-05,2024-12-05,55,62,62,Received
PO51533,1203,S002,Ideal Bike Corp,2024-10-11,2024-11-25,2024-11-25,45,60,60,Received
PO51534,1050,S001,Merida Industry,2024-10-15,2024-12-09,2024-12-09,55,60,60,Received
PO51535,1084,S001,Merida Industry,2024-10-15,2024-12-09,2024-12-09,55,61,61,Received
PO51536,1085,S001,Merida Industry,2024-10-16,2024-12-10,2024-12-10,55,62,62,Received
PO51537,1150,S001,Merida Industry,2024-10-16,2024-12-10,2024-12-10,55,60,60,Received
PO51538,1117,S001,Merida Industry,2024-10-21,2024-12-15,2024-12-15,55,61,61,Received
PO51539,1054,S001,Merida Industry,2024-10-24,2024-12-18,2024-12-18,55,60,60,Received
PO51540,1027,S001,Merida Industry,2024-10-25,2024-12-19,2024-12-19,55,61,61,Received
PO51541,1083,S001,Merida Industry,2024-10-25,2024-12-19,2024-12-19,55,60,60,Received
PO51542,1133,S001,Merida Industry,2024-10-25,2024-12-19,2024-12-19,55,60,60,Received
PO51543,1091,S001,Merida Industry,2024-10-28,2024-12-22,2024-12-22,55,60,60,Received
PO51544,1132,S001,Merida Industry,2024-10-28,2024-12-22,2024-12-22,55,61,61,Received
PO51545,1167,S001,Merida Industry,2024-10-28,2024-12-22,2024-12-22,55,60,60,Received
PO51546,1081,S001,Merida Industry,2024-10-31,2024-12-25,2024-12-25,55,60,60,Received
PO51547,1110,S001,Merida Industry,2024-10-31,2024-12-25,2024-12-25,55,62,62,Received
PO51548,1094,S001,Merida Industry,2024-11-01,2024-12-26,2024-12-26,55,60,60,Received
PO51549,1074,S001,Merida Industry,2024-11-03,2024-12-28,2024-12-28,55,60,60,Received
PO51550,1088,S001,Merida Industry,2024-11-04,2024-12-29,2024-12-29,55,60,60,Received
PO51551,1127,S001,Merida Industry,2024-11-04,2024-12-29,2024-12-29,55,61,61,Received
PO51552,1069,S001,Merida Industry,2024-11-05,2024-12-30,2024-12-30,55,60,60,Received
PO51553,1142,S001,Merida Industry,2024-11-05,2024-12-30,2024-12-30,55,60,60,Received
PO51554,1017,S001,Merida Industry,2024-11-06,2024-12-31,2024-12-31,55,60,60,Received
PO51555,1105,S001,Merida Industry,2024-11-06,2024-12-31,2024-12-31,55,64,64,Received
PO51556,1135,S001,Merida Industry,2024-11-06,2024-12-31,2024-12-31,55,61,61,Received
PO51557,1148,S001,Merida Industry,2024-11-06,2024-12-31,2024-12-31,55,63,63,Received
PO51558,1011,S001,Merida Industry,2024-11-07,2025-01-01,2025-01-01,55,60,60,Received
PO51559,1096,S001,Merida Industry,2024-11-07,2025-01-01,2025-01-01,55,61,61,Received
PO51560,1019,S001,Merida Industry,2024-11-08,2025-01-02,2025-01-02,55,61,61,Received
PO51561,1075,S001,Merida Industry,2024-11-08,2025-01-02,2025-01-02,55,60,60,Received
PO51562,1136,S001,Merida Industry,2024-11-08,2025-01-02,2025-01-02,55,62,62,Received
PO51563,1010,S001,Merida Industry,2024-11-10,2025-01-04,2025-01-04,55,60,60,Received
PO51564,1062,S001,Merida Industry,2024-11-11,2025-01-05,2025-01-05,55,60,60,Received
PO51565,1082,S001,Merida Industry,2024-11-11,2025-01-05,2025-01-05,55,60,60,Received
PO51566,1115,S001,Merida Industry,2024-11-11,2025-01-05,2025-01-05,55,61,61,Received
PO51567,1140,S001,Merida Industry,2024-11-12,2025-01-06,2025-01-06,55,61,61,Received
PO51568,1051,S001,Merida Industry,2024-11-13,2025-01-07,2025-01-07,55,61,61,Received
PO51569,1089,S001,Merida Industry,2024-11-13,2025-01-07,2025-01-07,55,63,63,Received
PO51570,1166,S001,Merida Industry,2024-11-14,2025-01-08,2025-01-08,55,63,63,Received
PO51571,1041,S001,Merida Industry,2024-11-15,2025-01-09,2025-01-09,55,60,60,Received
PO51572,1193,S002,Ideal Bike Corp,2024-11-15,2024-12-30,2024-12-30,45,60,60,Received
PO51573,1210,S002,Ideal Bike Corp,2024-11-15,2024-12-30,2024-12-30,45,62,62,Received
PO51574,1112,S001,Merida Industry,2024-11-16,2025-01-10,2025-01-10,55,64,64,Received
PO51575,1018,S001,Merida Industry,2024-11-17,2025-01-11,2025-01-11,55,62,62,Received
PO51576,1087,S001,Merida Industry,2024-11-18,2025-01-12,2025-01-12,55,60,60,Received
PO51577,1097,S001,Merida Industry,2024-11-18,2025-01-12,2025-01-12,55,61,61,Received
PO51578,1168,S001,Merida Industry,2024-11-18,2025-01-12,2025-01-12,55,60,60,Received
PO51579,1016,S001,Merida Industry,2024-11-19,2025-01-13,2025-01-13,55,60,60,Received
PO51580,1030,S001,Merida Industry,2024-11-19,2025-01-13,2025-01-13,55,62,62,Received
PO51581,1072,S001,Merida Industry,2024-11-19,2025-01-13,2025-01-13,55,61,61,Received
PO51582,1022,S001,Merida Industry,2024-11-20,2025-01-14,2025-01-14,55,61,61,Received
PO51583,1100,S001,Merida Industry,2024-11-20,2025-01-14,2025-01-14,55,63,63,Received
PO51584,1129,S001,Merida Industry,2024-11-21,2025-01-15,2025-01-15,55,60,60,Received
PO51585,1165,S001,Merida Industry,2024-11-21,2025-01-15,2025-01-15,55,61,61,Received
PO51586,1014,S001,Merida Industry,2024-11-22,2025-01-16,2025-01-16,55,63,63,Received
PO51587,1137,S001,Merida Industry,2024-11-22,2025-01-16,2025-01-16,55,60,60,Received
PO51588,1015,S001,Merida Industry,2024-11-25,2025-01-19,2025-01-19,55,61,61,Received
PO51589,1048,S001,Merida Industry,2024-11-25,2025-01-19,2025-01-19,55,61,61,Received
PO51590,1079,S001,Merida Industry,2024-11-25,2025-01-19,2025-01-19,55,62,62,Received
PO51591,1090,S001,Merida Industry,2024-11-25,2025-01-19,2025-01-19,55,60,60,Received
PO51592,1099,S001,Merida Industry,2024-11-25,2025-01-19,2025-01-19,55,62,62,Received
PO51593,1201,S002,Ideal Bike Corp,2024-11-25,2025-01-09,2025-01-09,45,60,60,Received
PO51594,1086,S001,Merida Industry,2024-11-26,2025-01-20,2025-01-20,55,60,60,Received
PO51595,1111,S001,Merida Industry,2024-11-26,2025-01-20,2025-01-20,55,65,65,Received
PO51596,1139,S001,Merida Industry,2024-11-26,2025-01-20,2025-01-20,55,61,61,Received
PO51597,1143,S001,Merida Industry,2024-11-28,2025-01-22,2025-01-22,55,60,60,Received
PO51598,1144,S001,Merida Industry,2024-11-28,2025-01-22,2025-01-22,55,61,61,Received
PO51599,1043,S001,Merida Industry,2024-11-29,2025-01-23,2025-01-23,55,63,63,Received
PO51600,1057,S001,Merida Industry,2024-11-29,2025-01-23,2025-01-23,55,60,60,Received
PO51601,1149,S001,Merida Industry,2024-11-29,2025-01-23,2025-01-23,55,60,60,Received
